time_min	time_mean	time_maxl	time_max	ra	quality	psi	logw	loghrss	logprior	logl	frequency	deltaloglv1	deltalogll1	deltaloglh1	deltalogl	dec	alpha	lal_approximant	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.81889834163513e+01	2.97286330613464e+00	-2.33952235135904e+01	-4.93530738128516e+01	1.47644572290967e+02	-3.79374052912154e+04	2.23574534278759e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53116996939934e+02	8.49215924739838e-01	2.67265643469106e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.54038119467845e+01	1.98228543190028e+00	-2.46330140356444e+01	-4.92991069541565e+01	1.47482671714882e+02	-3.79374037626491e+04	2.22627424942476e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53118525506186e+02	8.49215924739838e-01	1.95108280529414e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	5.13836985084593e+01	2.02042695944234e+00	-2.50774260517071e+01	-4.92671553086991e+01	1.47386816778510e+02	-3.79374027467069e+04	2.23856169986979e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53119541448417e+02	8.49215924739838e-01	2.09134777136595e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.25475501496011e+01	2.91653695576660e+00	-2.36278725626868e+01	-4.93793338545276e+01	1.47723352415995e+02	-3.79374020973154e+04	2.23269770278387e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53120190839945e+02	8.49215924739838e-01	2.73186708358160e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.49765026739084e+01	3.33705511099116e-01	-2.14097015254522e+01	-4.92333389928099e+01	1.47285367830842e+02	-3.79374006962645e+04	2.23027204347851e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53121591890806e+02	8.49215924739838e-01	4.83626646051478e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.86238858454432e+01	1.96403649251634e+00	-2.32516704010898e+01	-4.91516653630985e+01	1.47040346941708e+02	-3.79373999923356e+04	2.23085368790779e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53122295819696e+02	8.49215924739838e-01	1.99795730022661e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143882e+09	1.10631698148418e+09	8.04744482040405e-01	4.73207275056435e+01	2.69004402224918e+00	-2.40550272925014e+01	-4.92798216010610e+01	1.47424815655596e+02	-3.79373999199656e+04	2.23795148892957e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53122368189739e+02	8.49215924739838e-01	5.85258160329556e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	5.10953347466405e+01	1.36402196190493e+00	-2.36138371255671e+01	-4.93560867907611e+01	1.47653611224696e+02	-3.79373990832642e+04	2.23130983865109e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53123204891148e+02	8.49215924739838e-01	5.86452477007367e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.54038119467845e+01	1.98262811515948e+00	-2.50971554054304e+01	-4.92988731508661e+01	1.47481970305011e+02	-3.79373929857227e+04	2.22627424942476e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53129302432601e+02	8.49215924739838e-01	1.95108280529414e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.33803196910768e+01	1.31937695621193e+00	-2.40003101293825e+01	-4.94122125615403e+01	1.47821988537034e+02	-3.79373920853493e+04	2.23318332704655e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53130202805958e+02	8.49215924739838e-01	5.93974235560628e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.63873144437727e+01	3.75166525742371e-01	-2.47371125252163e+01	-4.93541476143354e+01	1.47647793695419e+02	-3.79373887139400e+04	2.23790304417062e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53133574215273e+02	8.49215924739838e-01	4.96157367658234e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.58100617622765e+01	2.90865487346047e+00	-2.49456349916512e+01	-4.94358657395397e+01	1.47892948071032e+02	-3.79373873253231e+04	2.23673624940805e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53134962832220e+02	8.49215924739838e-01	2.95710709419061e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.85178608311682e+01	1.86651155647494e+00	-2.29017137180163e+01	-4.92213566466021e+01	1.47249420792219e+02	-3.79373854412772e+04	2.23753335782125e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53136846878078e+02	8.49215924739838e-01	1.82016012546846e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.01209209708583e+01	2.06568363183640e+00	-2.50329155076788e+01	-4.93118206476961e+01	1.47520812795501e+02	-3.79373844361713e+04	2.23619521413539e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53137851984051e+02	8.49215924739838e-01	1.88971361071864e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.79903309924780e+01	1.31362543097928e+00	-2.50047320385395e+01	-4.94055577627200e+01	1.47802024140573e+02	-3.79373842884456e+04	2.23007062181160e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53137999709747e+02	8.49215924739838e-01	6.20267335179716e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	5.33450634438712e+01	1.28718366861921e+00	-2.49828096819750e+01	-4.93230131050879e+01	1.47554390167676e+02	-3.79373837433230e+04	2.23421172002551e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53138544832284e+02	8.49215924739838e-01	5.92938944096711e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.86037444301750e+01	4.61008748935544e-01	-2.48371468078965e+01	-4.93513138226042e+01	1.47639292320225e+02	-3.79373824830047e+04	2.23356413641190e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53139805150597e+02	8.49215924739838e-01	4.91453334308499e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.05335303754867e+01	2.06701483798897e+00	-2.46540762594721e+01	-4.93517068037451e+01	1.47640471263648e+02	-3.79373809597089e+04	2.22950531250287e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53141328446400e+02	8.49215924739838e-01	1.95735516781280e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.55985220822796e+01	2.01376626985632e+00	-2.51630307666544e+01	-4.93569736464017e+01	1.47656271791618e+02	-3.79373788155692e+04	2.23596797555647e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53143472586147e+02	8.49215924739838e-01	1.72169043271013e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.29225193485434e+01	2.88032455625870e+00	-2.45810760657878e+01	-4.92764862302245e+01	1.47414809543086e+02	-3.79373770303467e+04	2.23374731599434e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53145257808625e+02	8.49215924739838e-01	2.79342142914271e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.11545067132508e+01	3.78883704533601e-01	-2.48310882424664e+01	-4.92490799021729e+01	1.47332590558931e+02	-3.79373737366259e+04	2.23199373128314e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53148551529368e+02	8.49215924739838e-01	5.05978056792560e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.54784680932736e+01	2.83828232924857e+00	-2.47410710813520e+01	-4.94174689226795e+01	1.47837757620451e+02	-3.79373625145190e+04	2.23091533007796e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53159773636267e+02	8.49215924739838e-01	3.09855841902569e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.93834530239042e+01	2.03871369660239e+00	-2.47015211166729e+01	-4.92399021852927e+01	1.47305057408291e+02	-3.79373621158368e+04	2.23947592880579e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53160172318523e+02	8.49215924739838e-01	1.92203437881163e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.86356344620155e+01	4.13067138615267e-01	-2.43370194672502e+01	-4.92163654775917e+01	1.47234447285188e+02	-3.79373602592458e+04	2.22868879011563e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53162028909501e+02	8.49215924739838e-01	4.97559025186647e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	5.18186866206605e+01	2.05805066404267e+00	-2.43286053169624e+01	-4.92367116854708e+01	1.47295485908825e+02	-3.79373584350153e+04	2.23645943499344e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53163853139980e+02	8.49215924739838e-01	2.11824128380870e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143882e+09	1.10631698148418e+09	8.04744482040405e-01	4.26223013055042e+01	1.18875136745224e+00	-2.45830116990217e+01	-4.92425084177331e+01	1.47312876105612e+02	-3.79373558931737e+04	2.23852557402181e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53166394981628e+02	8.49215924739838e-01	2.61111924089708e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.64798084394499e+01	1.97379219484514e+00	-2.47139185344926e+01	-4.93065169031547e+01	1.47504901561877e+02	-3.79373504763542e+04	2.24189031373440e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53171811801083e+02	8.49215924739838e-01	1.82685146160175e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.73854411108014e+01	1.21069245808340e+00	-2.47751151460964e+01	-4.92433037703800e+01	1.47315262163553e+02	-3.79373493374840e+04	2.22843632224634e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53172950671265e+02	8.49215924739838e-01	6.08285220224434e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.73075258203443e+01	3.46001342126431e-01	-2.37202941716872e+01	-4.91260085622976e+01	1.46963376539306e+02	-3.79373475308877e+04	2.22967844669635e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53174757267647e+02	8.49215924739838e-01	4.99532803360379e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143882e+09	1.10631698148418e+09	8.04744482040405e-01	5.24692642859305e+01	1.11918414126489e+00	-2.39640644676866e+01	-4.91598858413173e+01	1.47065008376365e+02	-3.79373443425384e+04	2.23845660173528e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53177945616902e+02	8.49215924739838e-01	2.74309377509109e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.93583586341668e+01	1.21633534532095e+00	-2.51149676383423e+01	-4.93148718176683e+01	1.47529966305418e+02	-3.79373430551583e+04	2.22759529623996e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53179232996990e+02	8.49215924739838e-01	6.12434987660982e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	5.19141163507805e+01	1.96805738986698e+00	-2.49235684296383e+01	-4.92946726122958e+01	1.47469368689300e+02	-3.79373337542855e+04	2.23935105900321e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53188533869768e+02	8.49215924739838e-01	1.97115388699924e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.90220306927088e+01	1.36431653297381e+00	-2.46893874844489e+01	-4.94363726766322e+01	1.47894468882309e+02	-3.79373335694520e+04	2.23234882719823e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53188718703299e+02	8.49215924739838e-01	6.02820191475918e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.76284357374653e+01	4.67502944675421e-01	-2.35400486726708e+01	-4.93655067569144e+01	1.47681871123156e+02	-3.79373307818086e+04	2.23711363899763e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53191506346666e+02	8.49215924739838e-01	5.17888804806513e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143882e+09	1.10631698148418e+09	8.04744482040405e-01	4.53652998352362e+01	1.13184640957230e+00	-2.51772051122393e+01	-4.93024743788207e+01	1.47492773988875e+02	-3.79373271243179e+04	2.23616546683014e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53195163837452e+02	8.49215924739838e-01	2.78180742456364e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.81738024724473e+01	3.03819747152810e-01	-2.48350943450698e+01	-4.91120070670129e+01	1.46921372053451e+02	-3.79373258228805e+04	2.23041679092354e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53196465274828e+02	8.49215924739838e-01	4.92140836895851e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143882e+09	1.10631698148418e+09	8.04744482040405e-01	5.28707760502788e+01	1.13978138516556e+00	-2.50721328152583e+01	-4.91847625334485e+01	1.47139638452758e+02	-3.79373195560463e+04	2.23533234669436e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53202732108984e+02	8.49215924739838e-01	2.64901989529048e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	5.02748372845305e+01	3.90167703935598e-01	-2.36199466680828e+01	-4.93042986186316e+01	1.47498246708307e+02	-3.79373186824396e+04	2.23151564795585e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53203605715658e+02	8.49215924739838e-01	4.91194945617608e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.49627001325090e+01	1.91197421406794e+00	-2.38240908779769e+01	-4.92342811620585e+01	1.47288194338588e+02	-3.79373179009954e+04	2.22685300081148e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53204387159909e+02	8.49215924739838e-01	1.80174158011790e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143882e+09	1.10631698148418e+09	8.04744482040405e-01	4.27809590282310e+01	1.14483106686009e+00	-2.34790541918687e+01	-4.92569699338584e+01	1.47356260653988e+02	-3.79373163849860e+04	2.23993283443375e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53205903169335e+02	8.49215924739838e-01	2.71448868976681e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.92722419890716e+01	1.34537597153632e+00	-2.37451751773005e+01	-4.92408148908316e+01	1.47307795524907e+02	-3.79373069501895e+04	2.23314951516907e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53215337965783e+02	8.49215924739838e-01	5.72079445742956e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.55797639581279e+01	2.89743706320802e+00	-2.50994654959467e+01	-4.93268550566094e+01	1.47565916022241e+02	-3.79373053022721e+04	2.23564152310844e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53216985883220e+02	8.49215924739838e-01	2.65818843051425e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.85806345050483e+01	4.31338065607419e-01	-2.52412841107465e+01	-4.92799215534371e+01	1.47425115512724e+02	-3.79373032655219e+04	2.22911704716780e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53219022633435e+02	8.49215924739838e-01	4.93579812393235e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.59217537512701e+01	5.44008153465847e-01	-2.39531270363512e+01	-4.92878444832422e+01	1.47448884302139e+02	-3.79373026501673e+04	2.23074955850462e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53219637987990e+02	8.49215924739838e-01	5.27280251862319e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.68978519496375e+01	5.34701765600425e-01	-2.52058977679813e+01	-4.92731342935345e+01	1.47404753733016e+02	-3.79373018220093e+04	2.23045014263667e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53220466146020e+02	8.49215924739838e-01	5.28257339312783e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.57949143976812e+01	2.10208801065644e+00	-2.38911602687263e+01	-4.92814387268995e+01	1.47429667033111e+02	-3.79372943029065e+04	2.23601961731062e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53227985248799e+02	8.49215924739838e-01	1.92063741855214e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.64453407760380e+01	4.45983628401970e-01	-2.49709478506573e+01	-4.93876840499462e+01	1.47748403002251e+02	-3.79372936896194e+04	2.22871765947520e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53228598535934e+02	8.49215924739838e-01	5.03970351967525e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.46386671401901e+01	1.26901591705850e+00	-2.30991629777504e+01	-4.92543051066851e+01	1.47348266172468e+02	-3.79372922577417e+04	2.23333052766040e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53230030413630e+02	8.49215924739838e-01	5.94261859075060e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.94108485369248e+01	2.84830654856232e+00	-2.52453840958953e+01	-4.93489485748825e+01	1.47632196577060e+02	-3.79372919969118e+04	2.23931217001353e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53230291243475e+02	8.49215924739838e-01	2.89203634032177e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143882e+09	1.10631698148418e+09	8.04744482040405e-01	4.73940761666167e+01	2.68327162053349e+00	-2.42252876229166e+01	-4.92069477131636e+01	1.47206193991904e+02	-3.79372870196370e+04	2.24139836177593e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53235268518300e+02	8.49215924739838e-01	5.95265884614390e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	5.04703069324688e+01	2.81661269484553e+00	-2.46070591822750e+01	-4.92574243678296e+01	1.47357623955902e+02	-3.79372859126355e+04	2.23083058781408e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53236375519766e+02	8.49215924739838e-01	2.81069390063807e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.43080075833037e+01	2.90385008049500e+00	-2.52195485559237e+01	-4.92720303608805e+01	1.47401441935054e+02	-3.79372811801967e+04	2.23445270086239e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53241107958653e+02	8.49215924739838e-01	2.83878932821662e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.62949995899554e+01	2.01020986016551e+00	-2.36972958345370e+01	-4.93883042125272e+01	1.47750263489994e+02	-3.79372810740690e+04	2.22965130370925e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53241214086302e+02	8.49215924739838e-01	1.80463440511025e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	5.27531791443466e+01	2.83148910297569e+00	-2.42155817454249e+01	-4.92987354340229e+01	1.47481557154481e+02	-3.79372804059247e+04	2.23182278605888e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53241882230635e+02	8.49215924739838e-01	2.85800120659812e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.49707146104635e+01	1.95016335971219e+00	-2.36913463373988e+01	-4.92066627624978e+01	1.47205339139906e+02	-3.79372802282467e+04	2.24142362192646e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53242059908582e+02	8.49215924739838e-01	1.90619515469787e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.66948257672815e+01	4.27382349788918e-01	-2.34262258479548e+01	-4.92882841602623e+01	1.47450203333200e+02	-3.79372800836464e+04	2.22962084009990e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53242204508861e+02	8.49215924739838e-01	4.88211353583388e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.31405999813351e+01	4.77040600550024e-01	-2.45019312243974e+01	-4.93295784499581e+01	1.47574086202287e+02	-3.79372784569895e+04	2.22832437386154e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53243831165790e+02	8.49215924739838e-01	5.17928848743770e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.83409205942289e+01	2.66905391951500e-01	-2.46026204515390e+01	-4.91182295624034e+01	1.46940039539623e+02	-3.79372760038755e+04	2.23485879789330e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53246284279769e+02	8.49215924739838e-01	4.90356095555223e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.27698624626330e+01	5.31093108341529e-01	-2.52114851530127e+01	-4.93928400268391e+01	1.47763870932930e+02	-3.79372749312161e+04	2.23127137316117e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53247356939180e+02	8.49215924739838e-01	5.04107395882998e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	5.12529449701328e+01	2.88329604834259e+00	-2.45966397173317e+01	-4.93709464037506e+01	1.47698190063665e+02	-3.79372741756652e+04	2.23144889948094e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53248112490110e+02	8.49215924739838e-01	2.75216171538577e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.80943004266535e+01	1.31979734597386e+00	-2.49594303149863e+01	-4.92701006038476e+01	1.47395652663956e+02	-3.79372739897241e+04	2.23619387509564e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53248298431230e+02	8.49215924739838e-01	5.77700248357118e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	5.07474915334180e+01	2.78143160070619e+00	-2.51378191009770e+01	-4.92986874037876e+01	1.47481413063776e+02	-3.79372727477968e+04	2.22906041493941e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53249540358534e+02	8.49215924739838e-01	2.91612757379572e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.55329877721302e+01	4.47593801359603e-01	-2.46090855973391e+01	-4.92997743376471e+01	1.47484673865354e+02	-3.79372723114609e+04	2.23078620365840e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53249976694438e+02	8.49215924739838e-01	4.87195100677175e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.68761112781385e+01	2.90785445178835e+00	-2.42826152405280e+01	-4.94313019838912e+01	1.47879256804086e+02	-3.79372722709550e+04	2.23653401311412e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53250017200284e+02	8.49215924739838e-01	2.84281035426661e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.71352696250434e+01	1.37425914350243e+00	-2.27986336284643e+01	-4.92754088840504e+01	1.47411577504564e+02	-3.79372691307759e+04	2.23208953720334e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53253157379448e+02	8.49215924739838e-01	5.69204838788783e+00	0.00000000000000e+00	
